rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
10722,1557813660,1,https://www.ad.nl/formule-1/derde-plek-verstappen-ricciardo-het-snelst-in-eerste-training~a49936c5/,Waalwijk
10723,1557813670,4,https://www.ad.nl/show/ed-sheeran-en-justin-bieber-beschuldigd-van-plagiaat~a43cf277/,Spijkenisse
10724,1557813772,1,https://www.ad.nl/binnenland/om-bedreiger-van-wilders-had-gruwelijke-beelden-op-zijn-telefoon~aa0bd654/,Assen
10725,1557813825,4,https://www.ad.nl/rotterdam/christenunie-heeft-sleutel-tot-meerderheidscoalitie-in-zuid-holland~a36a7db0/,Nieuwendijk
10726,1557813842,4,https://www.ad.nl/binnenland/het-lijkt-erop-dat-de-maatschappij-het-vaccinatie-probleem-zelf-oplost~afb6785e/,Amersfoort
10727,1557813886,3,https://www.ad.nl/show/patty-brard-wil-caraibisch-eiland-niet-verlaten-en-dennis-weenings-draakje-is-jarig~a1c9fa9c/,Rotterdam
10728,1557813927,4,https://www.ad.nl/wonen/zaterdag-is-het-internationale-dag-van-het-naakt-tuinieren-laat-je-buren-het-niet-zien~a5ea5bb5/,Amsterdam
10729,1557813964,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,The Hague
10730,1557813999,4,https://www.ad.nl/amersfoort/ouders-waken-over-onthoofd-zwanenjong-in-amersfoort~a8135fb3/,Utrecht
10731,1557814169,1,https://www.ad.nl/ad-werkt/het-is-nationale-collegadag-wat-voor-collega-ben-jij~a73db0c9/,Hoorn
10732,1557814176,1,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Ede
10733,1557814219,4,https://www.ad.nl/show/sylvie-meis-bijt-van-zich-af-na-kritiek-op-botoxgezicht~a70e037d/,Amsterdam
10734,1557814238,3,https://www.ad.nl/home/anne-faber-en-julie-van-espen-twee-zaken-met-veel-overeenkomsten~acf99dfb/,Barendrecht
10735,1557814409,2,https://www.ad.nl/rivierenland/bijen-houden-zo-populair-dat-de-biesbosch-inmiddels-vol-is~a55c84133/,The Hague
10736,1557814490,4,https://www.ad.nl/buitenland/mexicaanse-worstelaar-overlijdt-tijdens-gevecht-in-londense-ring~a5f4d5f1/,Goedereede
10737,1557814506,1,https://www.ad.nl/amersfoort/soest-legaliseert-vier-vakantiewoningen-het-jachthuis~a12b7d55/,Oosterhout
10738,1557814526,4,https://www.ad.nl/show/oudere-zus-yolanthe-bevestigt-relatie-met-miljardair-marcel-boekhoorn~a5c315db/,Rotterdam
10739,1557814530,3,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,Amsterdam
10740,1557814575,3,https://www.ad.nl/binnenland/doorrijder-breda-gaf-zich-aan-uit-schaamte-hij-kon-het-niet-langer-voor-zich-houden~ad304d86/,Utrecht
10741,1557814595,1,https://www.ad.nl/buitenland/rutte-en-macron-praten-over-toekomst-eu-stoppen-of-doorgaan~a7a80029/,Rotterdam
10742,1557814611,1,https://www.ad.nl/rotterdam/man-belandt-met-scootmobiel-op-rails-metrostation-oostplein~a1b29b71/,Agadir
10743,1557814617,2,https://www.ad.nl/rotterdam/zo-herdenkt-rotterdam-de-doden-sinds-de-tweede-wereldoorlog~a0cfad1b/,Utrecht
10744,1557814661,2,https://www.ad.nl/dossier-formule-1/live-verstappen-jaagt-op-podiumplek-in-spanje~a2a8cb3c/,Amstelveen
10745,1557814910,1,https://www.ad.nl/binnenland/politie-pakt-27-jarige-hagenaar-op-voor-moorden-in-den-haag-en-brunssummerheide~a8233639/,Barendrecht
10746,1557815046,4,https://www.ad.nl/politiek/groenlinks-leider-klaver-keert-zich-tegen-eigen-leenstelsel~a5ac3303/,Leende
10747,1557815053,3,https://www.ad.nl/rotterdam/taakstraf-voor-zoe-van-r-na-veroorzaken-dodelijk-ongeval-ridderkerk~aea9b7a5/,Lelystad
10748,1557815098,1,https://www.ad.nl/show/vlogster-dee-in-tranen-iemand-trok-midden-op-straat-mijn-broek-naar-beneden~af56b694/,Rotterdam
10749,1557815111,3,https://www.ad.nl/binnenland/veel-oud-studenten-met-schuld-wanbetaler~a6919414/,Laag-Soeren
10750,1557815273,4,https://www.ad.nl/show/sultan-van-brunei-zwicht-voor-druk-george-clooney~ad184ee4b/,Westervoort
10751,1557815459,1,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Geleen
10752,1557815490,4,https://www.ad.nl/binnenland/drijvend-drugslab-moerdijk-bijna-gezonken-door-op-afstand-bediende-boobytrap~add62d65/,Amsterdam
10753,1557815537,3,https://www.ad.nl/binnenland/rel-binnen-sp-over-anti-eu-campagnefilmpje-waarin-frans-timmermans-wordt-bespot~a75180b3/,Krimpen aan den IJssel
10754,1557815766,1,https://www.ad.nl/home/anne-faber-en-julie-van-espen-twee-zaken-met-veel-overeenkomsten~acf99dfb/,Bleiswijk
10755,1557815816,1,https://www.ad.nl/show/actrice-en-zangeres-doris-day-97-overleden~a4a72f08/,Paramaribo
10756,1557815981,1,https://www.ad.nl/rotterdam/beneluxtunnel-dicht-na-brand-vrachtwagen~a79b4046/,Olst
10757,1557815984,2,https://www.ad.nl/buitenland/russisch-vliegtuig-maakt-al-brandend-noodlanding-13-doden~afc2e9b1/,Amsterdam
10758,1557816055,4,https://www.ad.nl/buitenland/duitse-justitie-gaat-uit-van-zelfmoordpact-bij-de-mysterieuze-kruisboogdoden~af90fdfa/,Rotterdam
10759,1557816089,1,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Rotterdam
10760,1557816119,2,https://www.ad.nl/binnenland/stop-massa-immigratie-om-verzorgingsstaat-betaalbaar-te-houden~aae4b1cb/,Utrecht
10761,1557816143,1,https://www.ad.nl/buitenland/legionella-uitbraak-belgie-al-16-patienten-een-dode~ac09f6bf/,Zoetermeer
10762,1557816155,2,https://www.ad.nl/buitenland/kerken-dicht-sri-lanka-vreest-nieuwe-aanslagen~a4fd1a72/,Rodenrijs
10763,1557816169,3,https://www.ad.nl/home/moordverdachte-thijs-h-zat-in-sociaal-isolement-en-ondernam-zelfmoordpoging~a3d9d20a/,Dordrecht
10764,1557816298,1,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-op-heide-bij-heerlen-politie-kent-identiteit-slachtoffers~a8689b91/,Hoogeveen
10765,1557816312,1,https://www.ad.nl/rotterdam/seksfilm-van-overspel-op-twitter~a4c5cefa/,Zoetermeer
10766,1557816322,1,https://www.ad.nl/auto/ook-dit-grote-duitse-automerk-zet-nu-maximaal-in-op-waterstof~a101b53e/,Amsterdam
10767,1557816336,1,https://www.ad.nl/den-haag/paniek-in-bios-tijdens-film-over-aanslagen-mannen-staan-op-en-verspreiden-zich~ae961cdb/,Stadskanaal
10768,1557816438,3,https://www.ad.nl/binnenland/zorgverzekeraars-agressie-tegen-apothekers-niet-onze-schuld~af2b236c/,Amsterdam
10769,1557816439,1,https://www.ad.nl/buitenlands-voetbal/nederlands-getint-mechelen-wint-belgische-beker~adfd84bf/,Alphen aan den Rijn
10770,1557816452,4,https://www.ad.nl/tech/tweehonderd-nederlandse-dealers-op-opgerold-dark-web-platform~a49c13a7/,Vianen
10771,1557816491,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,Rijswijk
10772,1557816557,4,https://www.ad.nl/wonen/gemiddelde-vrijpartij-duurt-tussen-de-10-en-14-minuten~aa6962c6/,Deventer
10773,1557816630,4,https://www.ad.nl/politiek/nederland-laat-amerikaanse-haatprediker-niet-binnen~aea857f4/,Kilder
10774,1557816656,3,https://www.ad.nl/binnenland/500-automobilisten-met-mobieltje-beboet-vanuit-touringcar~aa43257e/,Alkmaar
10775,1557816708,1,https://www.ad.nl/utrecht/brand-in-restaurant-in-bunnik~a1980db6/,Rijswijk
10776,1557816769,1,https://www.ad.nl/auto/ook-dit-grote-duitse-automerk-zet-nu-maximaal-in-op-waterstof~a101b53e/,Den Helder
10777,1557816843,4,https://www.ad.nl/utrecht/driebergenaar-17-in-elkaar-geslagen-tijdens-koningsnacht-voorbeeld-van-zinloos-geweld~aa65d83e/,Schiedam
10778,1557816873,2,https://www.ad.nl/auto/oslo-is-kampioen-elektrisch-rijden-door-verleiden-lijmen-en-paaien-van-de-autokoper~a04b6c46/,Bodegraven
10779,1557816900,3,https://www.ad.nl/amersfoort/veluwezegel-postzegel-met-een-sociaal-tintje~a5282d26/,Made
10780,1557816988,1,https://www.ad.nl/buitenland/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,Rotterdam
10781,1557817062,3,https://www.ad.nl/buitenland/terroristen-vallen-pakistaans-vijfsterrenhotel-binnen-willen-chinezen-doden~aa142d9e/,Halsteren
10782,1557817086,4,https://www.ad.nl/den-haag/paniek-in-bioscoop-het-leken-terroristen-maar-waren-vervelende-tieners~adc9dd45/,'s-Hertogenbosch
10783,1557817111,4,https://www.ad.nl/binnenland/verkoopfraude-schuldenaars-krijgen-energiecontract-aangesmeerd~ae1d46cb/,Rotterdam
10784,1557817113,1,https://www.ad.nl/buitenland/grote-zorgen-om-vermiste-julie-van-espen-23-uit-belgie-vermoedelijk-gewelddadige-dood~a0ec99bf/,IJsselstein
10785,1557817119,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Utrecht
10786,1557817235,4,https://www.ad.nl/amersfoort/pvda-meer-watertappunten-in-amersfoort~a42c0328/,Zwolle
10787,1557817274,4,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Amsterdam
10788,1557817321,4,https://www.ad.nl/dordrecht/oeps-burgemeester-van-alblasserdam-vergeet-afspraak-ik-sta-8-kuub-tuingrond-te-verwerken~a4c4eb61/,Montreal
10789,1557817435,4,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Rotterdam
10790,1557817440,1,https://www.ad.nl/dordrecht/politie-waarschuwt-foutparkeerders-bij-kinderdijk~a3706ac1/,Hengelo
10791,1557817453,3,https://www.ad.nl/binnenland/getraumatiseerde-veteraan-vecht-voor-erkenning-en-compensatie~a502efba/,Leeuwarden
10792,1557817485,1,https://www.ad.nl/hoeksche-waard/hoeksche-boerin-trudy-schoenmakers-promoot-het-agrarische-bedrijf~aff316e8e/,Heijen
10793,1557817489,3,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Torrevieja
10794,1557817601,4,https://www.ad.nl/rotterdam/fatale-ruzie-bij-cafe-begon-om-afgepakte-bril~aa401cff/,Rotterdam
10795,1557817803,1,https://www.ad.nl/buitenland/russisch-vliegtuig-maakt-al-brandend-noodlanding-zeker-13-doden~afc2e9b1/,Lopik
10796,1557817829,1,https://www.ad.nl/show/derksen-na-kritiek-op-ajax-ik-weiger-mee-te-lopen-in-de-polonaise~a2a70234/,Den Helder
10797,1557817833,3,https://www.ad.nl/binnenland/bij-doodgeschoten-ronald-53-op-curacao-was-onlangs-al-ingebroken~a940ecc1/,No City
10798,1557817864,1,https://www.ad.nl/economie/ook-telfort-verdwijnt-uit-de-winkelstraat~a7298486/,Nijmegen
10799,1557817874,1,https://www.ad.nl/binnenland/moordverdachte-thijs-h-zat-in-sociaal-isolement-en-ondernam-zelfmoordpoging~a3d9d20a/,Flushing
10800,1557817927,4,https://www.ad.nl/amersfoort/burgemeester-bolsius-stopt-met-opnemen-weekvideo~af3c834e/,Capelle aan den IJssel
10801,1557817951,1,https://www.ad.nl/auto/ook-dit-grote-duitse-automerk-zet-nu-maximaal-in-op-waterstof~a101b53e/,'s-Hertogenbosch
10802,1557817988,4,https://www.ad.nl/rotterdam/spelende-meisjes-krijgen-1750-euro-van-wildvreemde-man~adaeb823/,Rotterdam
10803,1557817998,1,https://www.ad.nl/utrecht/gemeente-zeist-erkent-fout-en-verlaagt-boete-van-149-naar-104-euro~ab174974/,Castricum
10804,1557818107,3,https://www.ad.nl/buitenland/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,Weesp
10805,1557818166,3,https://www.ad.nl/buitenland/duitsland-zat-jaren-commandant-westerbork-achterna~a159ca08/,Amsterdam
10806,1557818238,4,https://www.ad.nl/buitenlands-voetbal/cillessen-keept-b-team-barca-verliest~a7152b73/,Lelystad
10807,1557818241,4,https://www.ad.nl/woerden/auto-s-botsen-frontaal-tussen-woerden-en-linschoten~aabddd86/,Zwolle
10808,1557818264,4,https://www.ad.nl/binnenland/verdachte-moord-miranda-zitman-werkte-als-beveiliger-in-kliniek-michael-p~a6229662/,Helvoirt
10809,1557818290,4,https://www.ad.nl/binnenland/honderden-veganisten-demonstreren-op-de-dam-zwarte-kleding-met-wit-masker~a963dc2a/,Leiden
10810,1557818369,4,https://www.ad.nl/binnenland/bibberen-tijdens-4-en-5-mei-en-zelfs-kans-op-natte-sneeuw~a3270db4/,Dordrecht
10811,1557818445,4,https://www.ad.nl/binnenland/honderden-biologische-producten-blijken-niet-biologisch-te-zijn~a3212bb2/,Alphen aan den Rijn
10812,1557818521,2,https://www.ad.nl/binnenland/agenten-in-enschede-laten-zich-gaan-op-nummer-kate-winslet~ad330c86/,Schiedam
10813,1557818618,4,https://www.ad.nl/wonen/nieuwe-luxe-appartementen-zweven-boven-de-straten-van-antwerpen~a5eed7ff/,Alblasserdam
10814,1557818658,4,https://www.ad.nl/wielrennen/vos-wint-slotrit-en-klassement-ronde-van-yorkshire~a6029535/,Roden
10815,1557818699,2,https://www.ad.nl/auto/schatzoekers-speuren-wereldwijd-naar-duurste-klassieke-auto-ooit~a413fa1e/,Rotterdam
10816,1557818707,3,https://www.ad.nl/koken-en-eten/wat-eten-we-vandaag-spaghetti-met-gehaktballen-in-tomatensaus~a1dede6c/,Rotterdam
10817,1557818718,4,https://www.ad.nl/buitenlands-voetbal/iker-casillas-na-hartaanval-naar-ziekenhuis-vervoerd~a3462a9d/,Alblasserdam
10818,1557818734,4,https://www.ad.nl/ad-werkt/machine-operator-nick-28-als-ik-30-word-wil-ik-3000-euro-bruto-verdienen~a513e1d4/,Enschede
10819,1557818777,4,https://www.ad.nl/binnenland/taxichauffeur-snijdt-agenten-af-terwijl-hij-samen-met-passagier-lachgas-gebruikt~a9a41915/,Sittard
10820,1557818820,4,https://www.ad.nl/tech/twitter-deelde-gegevens-zonder-toestemming~af94bbc7/,Utrecht
10821,1557818838,2,https://www.ad.nl/wonen/huiseigenaren-zien-overwaarde-stijgen-opeethypotheek-komt-terug~a8801430/,Vries
10822,1557818846,4,https://www.ad.nl/show/derksen-na-kritiek-op-ajax-ik-weiger-mee-te-lopen-in-de-polonaise~a2a70234/,Veldhoven
10823,1557818849,2,https://www.ad.nl/apeldoorn/kasteel-bij-beekbergen-verandert-weekend-lang-in-zweinstein-tijdens-harry-potter-evenement~a3588aac/,Amsterdam
10824,1557818869,4,https://www.ad.nl/rotterdam/man-gewond-bij-steekpartij-rotterdam-delfshaven~a86c8aae/,Amsterdam
10825,1557818960,1,https://www.ad.nl/binnenland/schilder-advocaat-arts-of-stukadoor-iedereen-bokst~a3db9b24/,'s-Gravenzande
10826,1557819007,1,https://www.ad.nl/show/vlogger-enzo-knol-wil-geen-filmster-worden~a23e72c8/,Wateringen
10827,1557819103,1,https://www.ad.nl/wonen/kloof-tussen-dure-en-betaalbare-woning-steeds-groter~a33225d5/,Heiloo
10828,1557819131,4,https://www.ad.nl/binnenland/ns-spoor-zandvoort-kan-drukte-formule-1-niet-aan~aaf08af5/,Stellendam
10829,1557819140,1,https://www.ad.nl/buitenlands-voetbal/casillas-maakt-het-goed-na-hartaanval~a3462a9d/,Dordrecht
10830,1557819152,4,https://www.ad.nl/show/maik-en-irene-prikken-laatste-vorkje-in-barcelona-en-sylvie-kookt-zelf~a1979d4d/,Istanbul
10831,1557819209,2,https://www.ad.nl/buitenland/amerikaanse-soldaat-zwaargewond-na-val-in-krater-vulkaan-hawai~adc48613/,Rotterdam
10832,1557819274,1,https://www.ad.nl/rotterdam/rotterdam-wil-mantelzorger-helpen-met-steunpunt~aa344e08/,Voorthuizen
10833,1557819453,4,https://www.ad.nl/auto/wordt-dit-de-duurste-porsche-ooit-op-een-klassiekerveiling~a0e96aef/,Amsterdam
10834,1557819503,3,https://www.ad.nl/binnenland/groningse-terrorismeverdachte-poseerde-als-is-strijder~ae4c3028/,Rotterdam
10835,1557819680,4,https://www.ad.nl/binnenland/thijs-h-pleegde-moorden-in-totale-verwarring~af961b33/,Uithuizen
10836,1557819750,4,https://www.ad.nl/buitenland/peperdure-en-zeldzame-ferrari-gestolen-tijdens-proefrit~a485a6cb/,Cuenca
10837,1557819987,1,https://www.ad.nl/buitenland/israel-gaat-grensovergangen-met-gazastrook-heropenen~a0310e55/,Wanroij
10838,1557820107,4,https://www.ad.nl/binnenland/we-houden-van-narcisten-en-we-houden-ervan-ze-te-haten~a9607547/,Amsterdam
10839,1557820244,4,https://www.ad.nl/buitenland/agent-vs-veroordeeld-voor-moord-op-ongewapende-vrouw~a0f8009a/,Apeldoorn
10840,1557820365,3,https://www.ad.nl/buitenland/erdogan-wil-nieuwe-verkiezingen-istanboel~a712d877/,Halsteren
10841,1557820397,1,https://www.ad.nl/tech/politie-en-om-halen-grootste-coffeeshop-op-darkweb-offline~a5208764/,Utrecht
10842,1557820418,4,https://www.ad.nl/politiek/hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Beneden-Leeuwen
10843,1557820421,1,https://www.ad.nl/binnenland/politie-vindt-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Torre da Marinha
10844,1557820452,4,https://www.ad.nl/ad-werkt/vast-contract-eigen-huis-en-gezin-twintiger-bereikt-mijlpalen-steeds-later~a0906475/,Wijchen
10845,1557820491,3,https://www.ad.nl/tech/waarde-van-bitcoin-boven-de-7000-dollar~ad970df0/,Schiedam
10846,1557820644,3,https://www.ad.nl/dossier-halve-finales-cl/in-de-wijk-van-wijnaldum-als-je-het-hier-redt-schop-je-het-ver~a39de033/,Utrecht
10847,1557820662,3,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Rotterdam
10848,1557820768,4,https://www.ad.nl/binnenland/bezette-boer-kan-voorlopig-geen-varkens-afvoeren~acd2271f/,Apeldoorn
10849,1557820806,4,https://www.ad.nl/formule-1/live-verstappen-heeft-derde-plek-stevig-in-handen-hamilton-ruim-aan-kop~a2a8cb3c/,Rotterdam
10850,1557820973,4,https://www.ad.nl/binnenland/haatprediker-legt-zich-neer-bij-inreisverbod-nederland-is-sodom-en-gomorra-geworden~a09b487e/,Amsterdam
10851,1557821015,2,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Katwijk
10852,1557821064,4,https://www.ad.nl/wonen/deze-producent-van-natuurstenen-keukenbladen-wil-kinderarbeid-uitbannen~af50577e/,Barendrecht
10853,1557821128,1,https://www.ad.nl/tilburg/eritreeer-verdacht-van-verkrachting-het-is-opgelost-we-gaan-trouwen~aa981c30/,Almkerk
10854,1557821132,1,https://www.ad.nl/utrecht/ondergrondse-gang-in-lombok-blijft-vooralsnog-een-raadsel~a790a16a/,Rijssen
10855,1557821134,1,https://www.ad.nl/show/barney-geniet-van-break-met-piepjonge-liefde-en-marco-traint-zich-suf~a34d9d02/,Amsterdam
10856,1557821150,1,https://www.ad.nl/binnenland/baby-valt-tussen-perron-en-trein-bij-station-anna-paulowna~a70d6692/,Rotterdam
10857,1557821154,1,https://www.ad.nl/tennis/live-bertens-pakt-eerste-set-en-voorsprong-in-tweede-set~a9fb5ddc/,Culemborg
10858,1557821174,3,https://www.ad.nl/dossier-knvb-beker/ajax-grijpt-met-knvb-beker-eerste-prijs-in-vijf-jaar~a628b883/,Capelle aan den IJssel
10859,1557821233,1,https://www.ad.nl/formule-1/verstappen-is-een-sublieme-schurk~a8d91e4f/,Rotterdam
10860,1557821234,4,https://www.ad.nl/utrecht/onderwijsinspectie-onderzoekt-torenhoge-declaraties-van-universiteitsbaas~a5553c6a/,Dordrecht
10861,1557821244,1,https://www.ad.nl/show/suits-acteur-patrick-adams-zendt-harry-en-meghan-veel-liefde~ac4693b3/,Rotterdam
10862,1557821279,4,https://www.ad.nl/buitenland/hoe-klokkenluidersheld-assange-een-schlemiel-werd~a8e33c94/,Leuven
10863,1557821352,4,https://www.ad.nl/economie/geen-handelsakkoord-vs-china-trump-verhoogt-alle-invoertarieven~a2319b1b/,Amsterdam
10864,1557821378,1,https://www.ad.nl/koken-en-eten/op-moederdag-verras-je-moeder-met-een-ontbijtje-maar-liever-niet-op-bed~a7613f2d/,Eindhoven
10865,1557821475,1,https://www.ad.nl/buitenland/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,Leidschendam
10866,1557821640,3,https://www.ad.nl/binnenland/ex-jihadbruid-aicha-voelt-zich-niet-veilig-en-zegt-huur-maastrichtse-woning-op~a1b85934/,Oude-Tonge
10867,1557821686,2,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Amsterdam
10868,1557821713,3,https://www.ad.nl/show/andre-verrast-monique-met-gloednieuwe-range-rover~a282fefa/,Hoogeveen
10869,1557821725,3,https://www.ad.nl/binnenland/tractorbestuurder-beschoten-bij-grens-belgie-schutter-opgepakt-hij-is-zich-rot-geschrokken~a76b8693/,Kerkrade
10870,1557821749,4,https://www.ad.nl/wetenschap/trump-wil-nog-sneller-naar-de-maan-en-trekt-zijn-knip~a7b4c435/,Amsterdam
10871,1557821768,4,https://www.ad.nl/binnenland/vermiste-koe-jacoba-na-zes-dagen-gevonden-in-sloot-ongelooflijk-dat-ze-nog-leeft~a8ce4236/,Veenendaal
10872,1557821792,4,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,De Lier
10873,1557821842,3,https://www.ad.nl/show/annie-m-g-schmidts-dikkertje-dap-naar-chinese-bios~a05d060d/,Utrecht
10874,1557821857,1,https://www.ad.nl/andere-sporten/semenya-blijft-strijdvaardig-na-negatief-cas-vonnis~a6a1d556/,Capelle aan den IJssel
10875,1557821980,1,https://www.ad.nl/den-haag/prins-harry-fietst-rondje-zuiderpark-prinses-margriet-verrast-hem-met-schattig-rompertje~a8072a36/,Eindhoven
10876,1557821996,4,https://www.ad.nl/economie/boskalis-zet-nederlandse-zeelui-aan-wal~a3426939/,Amsterdam
10877,1557822007,4,https://www.ad.nl/utrecht/miljoenendebacle-dreigt-bij-herstel-kades-en-werven-langs-utrechtse-grachten~a12b9bef/,Hoogeveen
10878,1557822076,2,https://www.ad.nl/buitenland/arrestatiebevel-tegen-belangrijke-tegenstander-maduro~a7d7ef6f/,Venlo
10879,1557822156,4,https://www.ad.nl/koken-en-eten/unieke-kans-leer-hoe-je-de-biefstuk-van-loetje-maakt~a290d840/,Rotterdam
10880,1557822158,3,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Haarlem
10881,1557822234,4,https://www.ad.nl/binnenland/doorrijder-breda-gaf-zich-aan-uit-schaamte-hij-kon-het-niet-langer-voor-zich-houden~ad304d86/,Hoofddorp
10882,1557822268,1,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Leerdam
10883,1557822340,1,https://www.ad.nl/buitenland/honderdtal-raketten-vanuit-gaza-afgeschoten-naar-israel~aff5559f7/,Sleeuwijk
